weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$,poverty_rate_hoh_baseline,persons_in_poverty_hoh_baseline,weighted_persons_hoh,persons_lifted_no_eitc_hoh,poverty_rate_no_eitc_hoh,persons_lifted_no_ctc_hoh,poverty_rate_no_ctc_hoh,persons_lifted_no_hi_eitc_hoh,poverty_rate_no_hi_eitc_hoh,persons_lifted_no_credits_hoh,poverty_rate_no_credits_hoh,persons_lifted_expanded_ctc_2021_hoh,poverty_rate_expanded_ctc_2021_hoh,persons_lifted_hi_eitc_100pct_hoh,poverty_rate_hi_eitc_100pct_hoh,persons_lifted_hi_ctc_650_hoh,poverty_rate_hi_ctc_650_hoh
1395352.0204154253,802603.5204094648,0.24612742511733932,343434.3999171257,2969880677.149252,0.2685578080029817,31298.280078172684,126084743.1996212,0.26382082411511204,24688.52003955841,47516724.72097683,0.257422868720595,15761.12005329132,44681536.48139572,0.2828962829948788,51305.50012779236,257587143.74895763,0.22424880985811813,30528.370005846024,170273226.61003208,0.2338831385318103,17085.090025663376,50810720.353182316,0.2408246342031429,7399.260015964508,35051948.22996521,0.36797238349608324,78959.99977946281,214581.32001447678,21828.680075883865,0.4696992256760605,15094.52003955841,0.4383164378552421,11484.920052528381,0.42149484319459546,31067.00012612343,0.512751994899478,17190.71999812126,0.28785953864564856,7187.240020513535,0.3344781351615654,3491.160011291504,0.3517027472991581
