weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,house_district,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
34450.75003170967,20817.210033893585,0.2744044766243294,9453.440031766891,81342143.66885403,1,0.290955640359598,570.2000045776367,1911245.0719996393,0.2988741906138383,843.0,622938.4727589488,0.2784972757613647,141.0,650666.5977399051,0.3301454982781974,1920.3200035095215,3946488.578156501,0.27020137492757385,144.80000591278076,3526096.8677010387,0.27410840179867607,10.199999809265137,858425.7137836218,0.2744044766243294,0.0,613693.6011505127
29788.15999543667,18320.13001179695,0.2821453227728803,8404.59001672268,73210894.46858832,2,0.3039190747479398,648.6000075340271,2173470.414178461,0.29534788375145515,393.2799987792969,985645.2002628148,0.28944352478296004,217.40000915527344,808768.2317384481,0.32651328667861823,1321.6400074958801,4634382.784995228,0.2605998495664091,641.8000030517578,3353439.0094967335,0.26409519801854026,537.680004119873,760194.0840785503,0.267313926569844,441.8000030517578,680099.899361074
34576.50998854637,20303.559972524643,0.27175964246721346,9396.499992251396,71987246.23538047,3,0.30522860752247294,1157.2400045394897,4195983.895412028,0.27175964246721346,0.0,633291.2860092819,0.272194619854082,15.039999961853027,1485106.0334096253,0.3189789832139148,1632.680006980896,7918632.604428649,0.2450397673821619,923.8800277709961,3645899.881833747,0.2548753465642051,583.8000259399414,1496781.9841206372,0.25595700580448894,546.4000244140625,778658.0526318252
36076.420013427734,21282.770001888275,0.24275607208272354,8757.770017266273,67756248.00338204,5,0.2870653460211512,1598.519977092743,2892480.636686906,0.2648203455302837,795.9999961853027,918145.8396199942,0.25473397863018465,432.11998748779297,1024563.0426156968,0.2987971089104743,2021.759982585907,5918150.301904887,0.23359330039363288,330.55999994277954,5332804.197864294,0.24005735643567203,97.35999917984009,1171770.4144325107,0.24120381163173765,56.0,966316.0711829513
37777.85002088547,20338.929998874664,0.2547098359475222,9622.389981269836,73869433.17901072,6,0.2916129421096887,1394.1200098991394,2798626.831769362,0.27590214852383094,800.6000061035156,1540347.7895851433,0.2640158181752587,351.56000089645386,738029.1666854322,0.3098267896804385,2082.200011730194,6890775.900276497,0.22569600928220526,1096.0799922943115,5041975.986089572,0.24988160989660374,182.39999961853027,935733.8033186197,0.2501992563479864,170.39999961853027,1069725.5799926668
34393.09000658989,18835.19001019001,0.2938113429965604,10105.079964637756,68391801.8468787,7,0.3182371797466195,840.0800018310547,3872224.0750122666,0.29956598720630356,197.91999626159668,2254058.140656024,0.3034086197102203,330.0800018310547,1479175.2844341248,0.3506518312825977,1954.9200296401978,8139126.917804003,0.2857608887570499,276.87999725341797,7504948.22481364,0.29215403334543344,57.0,1846079.7832135558,0.2927646211116381,36.0,1558051.232452266
39937.26000726223,22793.110024333,0.22394575869935188,8943.779992699623,74575247.36354235,9,0.28517880277795343,2445.4800024032593,3397943.91653578,0.26876605945215454,1790.0000047683716,3135836.6589463353,0.2683443980964218,1773.160005569458,1064423.1246244758,0.28517880277795343,2445.4800024032593,8749447.069244444,0.21236960150652603,462.3199996948242,3965239.388405487,0.21914823382059753,191.5999984741211,1190202.696194768,0.22184245967521438,84.0,881634.2715132833
38102.36005175114,21794.350027799606,0.26067781584834654,9932.439996957779,69652661.2456189,11,0.2898917549356606,1113.1200256347656,5426010.724737331,0.27933807728712123,711.0,1532689.5058159083,0.2858458112342015,958.9600219726562,2050513.2066148669,0.30761979054316874,1788.6000213623047,9654721.55193302,0.23969118934270314,799.6399993896484,7027222.735025704,0.25973299248435794,36.0,2448283.4431714118,0.25390658173976166,258.0,1327875.3531222492
40881.430039048195,23763.99001634121,0.23015388699559988,9409.020029425621,75378045.51700056,12,0.2512363197834178,861.8800010681152,2173136.100754738,0.23308920505774647,120.0,464012.8552889526,0.23123017028505363,44.0,699998.7136720717,0.2539270280070522,971.8800010681152,3946885.393366009,0.2145614772497912,637.4400081634521,5375036.218056321,0.2256041439992727,186.0,923898.4195482582,0.22883299386763392,54.0,1006401.4287545979
40462.210037469864,23383.110013246536,0.24100438318238884,9751.569972276688,69322599.51356556,13,0.24320297784644926,88.95999908447266,3936575.2919068933,0.24518606282007,169.19999980926514,1737863.1000032574,0.24125152736929165,10.0,1568293.2927963436,0.2538568695714163,520.0400037765503,7492355.524563268,0.2188390097739434,896.8599944114685,5764232.088992164,0.22576843845379765,616.4799957275391,1750978.7881901264,0.24100438318238884,0.0,1316338.394832611
