weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,senate_district,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
69320.71001327038,39056.89001703262,0.2689946478933565,18646.899981737137,171784492.44958833,1,0.3061327557415643,2574.4400045871735,7654602.577224642,0.29347102737297975,1696.720004081726,2010874.5731306374,0.2811987931088648,846.0000114440918,2541955.8981677294,0.3122434836874197,2998.040004491806,14239815.86986366,0.24666337027499766,1548.0200200080872,9016301.08363223,0.265063932245896,272.4799995422363,3016734.7005135417,0.26457172726234407,306.5999984741211,1679220.7623157203
65301.610031723976,37634.38000023365,0.30727956007543344,20065.850002765656,156861245.2192536,3,0.3250322616897189,1159.2799978256226,6954028.391735375,0.32313583034415805,1035.439977645874,2336511.670150161,0.3208124575954642,883.7199964523315,2532639.072740257,0.34910333734286797,2731.159993171692,13792303.121788085,0.26768176133966276,2585.8000111579895,10750176.204535186,0.2738837523821514,2180.8000106811523,2691864.095949769,0.29437084305609806,842.9600048065186,2286368.372971177
69248.71997284889,38421.34005045891,0.3186598961313004,22066.789913773537,160153632.76358378,4,0.34136847482061244,1572.5400066375732,9873506.242270708,0.3331473841334537,1003.2399997711182,2658866.726283312,0.33169551614911497,902.7000002861023,3608993.811250329,0.36496804499483015,3206.7800331115723,18512571.991800755,0.2836972288989248,2421.1199526786804,15341232.469920576,0.30221713746693546,1138.6399903297424,4243742.1735729575,0.3148885628857212,261.1599998474121,3055635.7966866493
77545.05012047291,45624.290079951286,0.22144044003064486,17171.61002087593,153517831.4948785,6,0.2438777201453593,1739.900011062622,6095171.37735793,0.24157015818124355,1560.96000289917,1052381.3268930614,0.2273683490525408,459.6800022125244,2189548.2597605884,0.26478685622589043,3361.3000164031982,12229279.605125517,0.21257282052016235,687.6399993896484,8430876.278254956,0.21697800173989742,346.04000091552734,2785541.2323528826,0.2193766074498819,160.04000091552734,1504175.855299145
74508.02001345158,43091.71002161503,0.27560066717757487,20534.460025787354,166640813.1990111,7,0.2991138406299449,1751.9199981689453,8776117.592604965,0.29707432851369947,1599.9599885940552,3134195.797110319,0.28872569728335123,977.9200057983398,3208667.485145271,0.31477980521230003,2919.1600008010864,17012129.694480896,0.2516298247014799,1786.0200109481812,10863230.618378699,0.2647274751920798,810.1400060653687,4247287.535402417,0.2732505845143675,175.10000610351562,2296643.327870548
76684.67004311085,45906.11001574993,0.2648767995562791,20311.98997604847,169684175.49703035,8,0.2948233323376583,2296.4399852752686,9295223.686250418,0.27577232769096427,835.5199799537659,1708836.7897379696,0.2799541282991961,1156.1999797821045,3378078.4507370293,0.2956122774884358,2356.939983844757,15668856.67101568,0.22292786770690773,3216.8399975299835,9084943.902724355,0.23312077847968962,2435.199998140335,2984784.1964767873,0.24543040979198028,1491.2399826049805,2145901.4963045716
35532.930022239685,22535.029987335205,0.32759696475057043,11640.48002398014,107662816.31844759,9,0.3429731240664219,546.359992980957,4309417.856390938,0.33808413817410793,372.63999938964844,1254452.5188899636,0.33695054163750143,332.35999298095703,1601158.32938084,0.3706353523810944,1529.2800159454346,8466187.122812182,0.3080421456485616,694.8400187492371,4901912.818608493,0.30725526993795144,722.8000183105469,1736730.6279456913,0.31541671340297545,432.80001878738403,1019032.5568259805
91897.96005988121,51893.4700357914,0.205187797308391,18856.340001821518,176504705.87186813,10,0.22940422168912752,2225.4400005340576,6781605.026062489,0.2217496449113737,1522.0000095367432,1893663.6468414366,0.2121481259259164,639.6400012969971,2325600.94383654,0.24461848776368267,3623.600016593933,13615845.238427103,0.18428722452226495,1920.7200031280518,9070487.791273087,0.19241319384255223,1173.9599990844727,2690961.4211480618,0.2010131671083336,383.63999938964844,1731572.5466986895
136850.8399734497,74001.85003232956,0.22383837711583401,30632.469926595688,272017015.25704646,11,0.25357732516326636,4069.8000202178955,11109658.264871955,0.24812671930155394,3323.8800296783447,4777506.015982747,0.2418828407509835,2469.400005340576,3760971.359850526,0.27860545061698655,7494.920011520386,25191329.63076961,0.20752652973069996,2232.2900161743164,18164367.244816095,0.21770147650801497,839.8400030136108,4301017.752797931,0.22223078742151658,220.0,3494115.7408644557
74865.15002334118,46117.58003389835,0.2872447328071941,21504.62001502514,192778728.6038378,13,0.31156071975170896,1820.4200105667114,6699998.630911469,0.30945159397437316,1662.5199928283691,2667711.3011631966,0.2938486065905464,494.4000015258789,2329271.669945717,0.32944674529230883,3159.459995985031,14539218.368181407,0.259202312638554,2099.39999294281,10307095.935746878,0.27964987726998297,568.5899991989136,2710722.6339417994,0.28193064474314095,397.8400001525879,2080878.8907797337
