weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$,poverty_rate_hoh_baseline,persons_in_poverty_hoh_baseline,weighted_persons_hoh,persons_lifted_no_eitc_hoh,poverty_rate_no_eitc_hoh,persons_lifted_no_ctc_hoh,poverty_rate_no_ctc_hoh,persons_lifted_no_hi_eitc_hoh,poverty_rate_no_hi_eitc_hoh,persons_lifted_no_credits_hoh,poverty_rate_no_credits_hoh,persons_lifted_expanded_ctc_2021_hoh,poverty_rate_expanded_ctc_2021_hoh,persons_lifted_hi_eitc_100pct_hoh,poverty_rate_hi_eitc_100pct_hoh,persons_lifted_hi_ctc_650_hoh,poverty_rate_hi_ctc_650_hoh
1395352.0204154253,802603.5204094648,0.24622163073220757,343565.8499121666,2970918869.7650127,0.26865201361784996,31298.280078172684,126081778.12757587,0.26391502972998027,24688.52003955841,47516724.72097683,0.2575170743354633,15761.12005329132,44680350.45257759,0.28299048860974707,51305.50012779236,257582992.64809418,0.22420806743541236,30716.67002272606,169966386.69235802,0.23397734414667856,17085.090025663376,50809030.26211643,0.24091883981801115,7399.260015964508,35069087.428993225,0.36858567081428945,79091.59978175163,214581.32001447678,21828.680075883865,0.47031251299426663,15094.52003955841,0.43892972517344825,11484.920052528381,0.4221081305128016,31067.00012612343,0.5133652822176841,17435.12001490593,0.28733386374306036,7187.240020513535,0.3350914224797716,3491.160011291504,0.3523160346173643
