weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,county,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
203871.04001784325,115112.61006772518,0.29812738431587327,60779.53989827633,488799370.4324257,Hawaii,0.3241549162722804,5306.260009050369,24482137.211230814,0.3164497511472378,3735.3999814987183,7006252.96956414,0.3110395664872701,2632.4200081825256,8683588.782158315,0.34195891639611853,8935.98003077507,46544690.98345256,0.26597500022409126,6554.939983844757,35107709.75808793,0.2805087956225564,3591.920000553131,9952340.970036328,0.29120771586760036,1410.7200031280518,7021224.931973577
962743.2402205467,552868.8002244234,0.23346645356833484,224768.2499911785,1992276679.141667,Honolulu,0.2544520697020687,20203.76007461548,77433128.26013231,0.2510793324525618,16956.6800866127,34615057.83767128,0.2444090388986691,10534.900057315826,27220467.474776745,0.268503957532778,33732.12009596825,166128035.69401932,0.2142804138649742,18471.23003101349,106479626.13491201,0.22318147871073865,9901.790019989014,30839076.327847958,0.22914322402038292,4162.160023212433,22101141.817544937
66669.06006479263,40931.500049591064,0.29248259942533883,19499.5399889946,168216131.6841303,Kauai,0.3294721716273975,2466.060010910034,8409486.944425523,0.31687832347440037,1626.4399919509888,1822008.2210044563,0.30046831275335734,532.4000015258789,2952081.7475070953,0.35079990592098104,3887.96000957489,16766845.127107143,0.26571636050924735,1784.4799900054932,9258370.524358839,0.2742138554191777,1217.9599914550781,3259345.653496951,0.28088621604889646,773.1199798583984,1993490.5699087083
162068.6801122427,93690.61006772518,0.2376678825732441,38518.520033717155,321626688.5067896,Maui,0.25816659942153314,3322.1999835968018,15757025.71178782,0.2522913124540491,2369.999979496002,4073405.6927369237,0.25038718148306083,2061.39998626709,5824212.448135793,0.2669729894463603,4749.439991474152,28143420.84351498,0.21356686555282312,3906.02001786232,19120680.2749992,0.2230233503167809,2373.420013666153,6758267.310735166,0.23116903277057907,1053.260009765625,3953230.109565556
