weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$,poverty_rate_hoh_baseline,persons_in_poverty_hoh_baseline,weighted_persons_hoh,persons_lifted_no_eitc_hoh,poverty_rate_no_eitc_hoh,persons_lifted_no_ctc_hoh,poverty_rate_no_ctc_hoh,persons_lifted_no_hi_eitc_hoh,poverty_rate_no_hi_eitc_hoh,persons_lifted_no_credits_hoh,poverty_rate_no_credits_hoh,persons_lifted_expanded_ctc_2021_hoh,poverty_rate_expanded_ctc_2021_hoh,persons_lifted_hi_eitc_100pct_hoh,poverty_rate_hi_eitc_100pct_hoh,persons_lifted_hi_ctc_650_hoh,poverty_rate_hi_ctc_650_hoh
1395352.0204154253,802603.5204094648,0.25015822161785933,349058.7799580097,3103962473.22087,0.27243079480999716,31078.080003499985,130015589.23680592,0.26744630350751564,24122.959993839264,50031695.79681587,0.26173733556419126,16156.940039634705,46679652.78125763,0.2855959529922076,49448.110072135925,265211143.7096839,0.22796276872305674,30970.470040798187,173434251.1524644,0.23742093395388977,17773.000076532364,52890591.328258514,0.2437864817672699,8890.82007408142,35638702.65724945,0.38248100917510713,82073.27982926369,214581.32001447678,18811.280000448227,0.4701460491663753,13868.759993076324,0.4471127301102783,11097.640036582947,0.43419865186569284,28654.96006989479,0.5160199400939848,18534.920036315918,0.2961038723625204,8920.600071191788,0.3409088906393932,4970.720071315765,0.35931627111225795
