weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,house_district,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
33918.60007119179,20298.29005253315,0.22452017496338836,7615.410022497177,74057813.8934063,1,0.2591855209786202,1175.8000078201294,1897780.191151172,0.23218912354439092,260.1199998855591,120323.55823403597,0.22452017496338836,0.0,134348.31449952722,0.27959556140853975,1868.0800065994263,2768474.0808104277,0.21603515481647656,287.80000495910645,2157971.103580445,0.22452017496338836,0.0,191446.3481618166,0.2244317279168209,3.0,366448.22926980257
32784.119982481,19282.16998708248,0.2786291030517252,9134.609945058823,73647734.45608807,2,0.31327636544926407,1135.8800075054169,4357835.46964477,0.31444644388386483,1174.239999294281,1113190.6385195553,0.2790866416407743,15.0,325069.9687294662,0.3288021749043294,1644.8800075054169,6415694.971243873,0.2653690245069487,434.7200059890747,6143503.1513180435,0.27639265437958294,73.32000160217285,459840.9436291754,0.27639265437958294,73.32000160217285,1085532.7707162946
34449.80999469757,18820.100011706352,0.23798912052180637,8198.67998278141,61001105.9953251,3,0.29613748222584363,2003.2000122070312,3261534.0042696223,0.2680873995427448,1036.8799934387207,1747912.3333705515,0.24121119925074813,111.0,260682.47202517092,0.31144671036537125,2530.600012779236,6295835.322415963,0.21564356914269728,769.7999992370605,3546893.038769424,0.23798912052180637,0.0,358968.607008785,0.2255942771230845,427.0,804308.9506227449
34985.889965415,20336.619986653328,0.2574383554506297,9006.709976673126,68763826.51805785,5,0.2715663367387408,494.2799987792969,2887124.6665978283,0.2686794586258832,393.2799987792969,672577.2429559529,0.26985135964199375,434.2799987792969,417907.35198679566,0.2738381097198142,573.7599983215332,4088727.3620693684,0.21082756476672315,1630.7199940681458,6399311.737127826,0.25679352406388833,22.55999994277954,490285.68768545985,0.25679352406388833,22.55999994277954,1242137.7497187853
34152.92004489899,18878.37003135681,0.26427491371799067,9025.759998083115,66404037.52065198,6,0.2910579825778247,914.7200093269348,3219624.8924735337,0.2778187042648354,462.5599956512451,1027988.9039337188,0.2708804984178328,225.60000610351562,288540.51826637983,0.31650705091195475,1783.8800053596497,5533287.301446661,0.2450086256849395,657.9999947547913,5701419.225374252,0.25689633526353617,252.0,338387.2214950174,0.25689633526353617,252.0,1108836.81108509
33579.6999591589,17497.05999839306,0.2666072061132229,8952.589988231659,58751108.07647078,7,0.27786877187558856,378.15999937057495,1467329.0544784442,0.2784048099189312,396.15999603271484,657412.4415822774,0.2667084577652479,3.4000000953674316,178696.61351159215,0.2887134189830857,742.3199954032898,2563612.0392663255,0.20662453734947028,2014.2000198364258,3535442.2982624695,0.2610085855112326,188.0,212848.1115444973,0.2516029030089461,503.8399963378906,992838.7994491309
40713.239980220795,22991.029995441437,0.22785192281456249,9276.590013504028,73808293.90969771,9,0.24560781750329463,722.9000015258789,2596673.7123764455,0.24197116256598386,574.8399963378906,999713.691087842,0.23976205332152906,484.9000015258789,330108.7093386054,0.2920182724297911,2612.419990539551,5581790.1919642985,0.2100090781268611,726.4400177001953,3618190.42795527,0.22251213631609443,217.40000915527344,407345.8176641911,0.21692083482546778,445.0400085449219,848981.8966890275
35294.69003021717,20925.620030999184,0.25167638492446165,8882.839993834496,69304782.58505993,11,0.27862434732458774,951.1199798583984,3981688.341284901,0.2778876926046358,925.1199798583984,868014.1095311344,0.25167638492446165,0.0,226654.25666309893,0.2940623636010949,1495.999979019165,6248445.211322963,0.2396065807208283,425.99999809265137,6100711.083919585,0.25167638492446165,0.0,322982.31574493647,0.25167638492446165,0.0,1167587.1953582764
37583.44011890888,22511.140043854713,0.23145566276787022,8698.900041818619,70258971.94048196,12,0.232652998611998,45.0,2056221.7437455356,0.2320559271235164,22.559999465942383,549695.2737750709,0.23145566276787022,0.0,190290.61217677593,0.23851409072608887,265.2800045013428,3028659.6032313406,0.2119726137121421,732.240007519722,4245377.848062284,0.2240311162367648,279.039999961853,232168.59107112885,0.2244302281848074,264.039999961853,811843.8231971413
38074.24002432823,22189.04002046585,0.21955106613545114,8359.239989638329,66351632.18464637,13,0.2249899141231217,207.08000373840332,3006576.2607319355,0.22177304083391466,84.59999799728394,580217.8215483353,0.21955106613545114,0.0,306049.57262283564,0.23792359311015382,699.5200018882751,4088429.239116013,0.2158477748461065,141.00000143051147,4451178.487109549,0.21955106613545114,0.0,436120.64098753035,0.21955106613545114,0.0,824600.3987503052
