weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,house_district,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
33918.60007119179,20298.29005253315,0.21090935359126298,7153.750015735626,64401454.85521446,1,0.2320900626303957,718.4199991226196,1670721.6101225913,0.2236704934745158,432.8400001525879,415968.5241519436,0.21597560042314615,171.8400001525879,534400.6638444364,0.2581501008269154,1602.340012550354,4363356.091993585,0.20601882141910235,165.8800048828125,2060576.1582071707,0.21031970661414653,20.0,774696.9166169688,0.21090935359126298,0.0,464334.001326561
32784.119982481,19282.16998708248,0.30163658373221974,9888.88995218277,69104060.63931406,2,0.31499182990731917,437.8399930000305,4533184.210782051,0.31367899918363795,394.7999930381775,2938676.034612894,0.30347161849537824,60.15999984741211,1702367.0220564604,0.3320317873168717,996.4800012111664,10642739.226353705,0.254048911082214,1560.1199698448181,5376720.186902553,0.25696861729631,1464.3999710083008,1893557.7270252705,0.29745407095126036,137.1200008392334,1629697.5147636533
34449.80999469757,18820.100011706352,0.23900886454135487,8233.809970498085,60425416.71974139,3,0.2690618601707578,1035.3199892044067,3577630.989879355,0.2775588591473003,1328.0399894714355,2212984.5820486248,0.2646415164952365,883.0399894714355,1195861.1220389083,0.31528794984913533,2627.7999954223633,9136896.35081409,0.22581517815865407,454.5199890136719,3962561.933561668,0.2265118438297766,430.5199890136719,1157618.7185067087,0.23831219887023233,24.0,1072100.8332630917
34985.889965415,20336.619986653328,0.23075102480558454,8073.029963254929,63516525.64858842,5,0.24697470798816243,567.5999946594238,1760531.001045242,0.25181094320472563,736.7999877929688,986828.2999180257,0.24643734851965543,548.7999954223633,572816.5306233019,0.2809169628643953,1755.099988937378,4859777.593670845,0.21205091469912013,654.2399945259094,5173757.408791028,0.2279338890962969,98.55999994277954,575091.8720240146,0.2301061934188432,22.55999994277954,1181391.2045271695
34152.92004489899,18878.37003135681,0.24850964420687252,8487.330008983612,57876179.7822519,6,0.2771291590302828,977.4400014877319,2836959.7695500255,0.27256029626466605,821.3999967575073,2334953.6098637506,0.2634377967200004,509.8399991989136,897440.2626884207,0.30875866533167623,2057.68000125885,8149831.018425934,0.23898659330730535,325.2399959564209,4613567.680590719,0.2378306159178162,364.7199993133545,1223631.6542329863,0.24410592120395483,150.39999961853027,1258594.1950392574
33579.6999591589,17497.05999839306,0.3133625361910933,10522.619943737984,63381709.86659122,7,0.32104455834728335,257.95999908447266,1295349.3454828188,0.3172934825428138,131.99999904632568,788828.8270287812,0.314494172270219,38.0,470627.34912154824,0.3389482322808443,859.1599979400635,3434971.29975529,0.27351107767705046,1338.2000198364258,8580748.146646656,0.31160552227876653,59.0,665027.2235684618,0.31000336396622064,112.79999542236328,1825806.9378314689
40713.239980220795,22991.029995441437,0.1896702396315399,7722.089983224869,63766069.20008804,9,0.23251625262394074,1744.4000091552734,3171840.963686943,0.22513781727216786,1444.0,2246753.0500624627,0.22513781727216786,1444.0,1035980.6889569089,0.24583378763513122,2286.6000080108643,7832805.221414059,0.18927724708150523,16.0,3160004.6414517313,0.1896702396315399,0.0,869146.8089979887,0.1896702396315399,0.0,808170.9900259972
35294.69003021717,20925.620030999184,0.23971226237796092,8460.56999707222,59872958.26298761,11,0.26281262050462634,815.3199796676636,4256903.917006083,0.2578770338863524,641.1199798583984,2174637.278322637,0.23971226237796092,0.0,1506427.7747676373,0.27198340511919755,1138.9999799728394,9673596.725862294,0.23630325100566063,120.31999969482422,4966156.616374694,0.23328636661168878,226.79999923706055,2135752.1136306524,0.23381902461834544,208.0,1340789.9992637485
37583.44011890888,22511.140043854713,0.2131478654621691,8010.830038070679,61755965.941493094,12,0.21820009060354414,189.88000106811523,2200430.061708078,0.2172355700116915,153.6299991607666,1288101.5027036592,0.21444843829194374,48.880001068115234,835054.1171392426,0.23091287052233853,667.6700038909912,4855932.555287585,0.20864907553511322,169.0800018310547,3394680.714021623,0.20874592668493167,165.44000244140625,1099743.7195251435,0.209846411379241,124.08000183105469,906193.7431885749
38074.24002432823,22189.04002046585,0.20133507538809198,7665.679985642433,57520336.94415939,13,0.22019717215978146,718.1599998474121,2507376.42907656,0.20735909561491012,229.35999202728271,1101254.003225036,0.20528525256301086,150.39999389648438,810880.3836957067,0.22589761423881366,935.1999998092651,5725407.297109202,0.19487086235855325,246.1199984550476,3563249.7970789373,0.20133507538809198,0.0,1117832.9616116732,0.20133507538809198,0.0,918228.9974212646
38405.56000816822,22795.1300085783,0.20175177713246858,7748.389983415604,67389869.65730385,14,0.22863017682570172,1032.2799923419952,1767168.4607463777,0.21004016019965527,318.3199932575226,836454.1753466129,0.2025849898233705,32.0,610086.9248127043,0.23779759950502663,1384.35999417305,5160986.448705465,0.1978617153420897,149.4000015258789,3331961.5743289962,0.20175177713246858,0.0,913115.3133250326,0.1992781769563536,95.0,787472.1201222092
38666.57001519203,23210.15001797676,0.19313505211276344,7467.87001490593,61279156.09180792,16,0.2057428423466311,487.50000381469727,2035440.0843779892,0.20845733181740353,592.4600009918213,1005355.043862775,0.20042558761707946,281.9000015258789,723518.8731093183,0.26204987907161953,2664.699981689453,6359565.938148782,0.1731550022459607,772.5599970817566,1627930.1904935539,0.18504434232870512,312.8399963378906,776121.0203117579,0.1919681526472088,45.11999988555908,506891.649597086
21744.140038251877,12658.030017614365,0.1992569032924099,4332.670008778572,35249992.431842,18,0.23344174601401602,743.3200073242188,998899.4652818739,0.21047095893723797,243.83999633789062,172626.81770777702,0.1992569032924099,0.0,266398.1590401158,0.2513831315204372,1133.4400062561035,3266697.95298028,0.1963135815566497,64.0,1859854.5369694568,0.1992569032924099,0.0,399597.2385601774,0.1992569032924099,0.0,391469.00510787964
44248.14008271694,23130.14003765583,0.1549240258394049,6855.099997520447,59255595.61367222,19,0.16304188119087176,359.20000076293945,1359795.5808843523,0.1624588058528162,333.4000015258789,562059.4463762268,0.1559229378994443,44.20000076293945,476529.046223931,0.23214625591624502,3416.9400539398193,4659520.51930093,0.1518739541565685,134.95999908447266,2421514.365138635,0.1536584359209289,56.0,685158.4139505401,0.1531395440750445,78.95999908447266,538414.3849989548
97926.07995593548,52487.43000173569,0.2014764604927133,19729.79997944832,160137164.6797483,20,0.2265092199627317,2451.360005378723,5940929.793903947,0.22464128041794873,2268.440008163452,4877264.278465927,0.2139622048117002,1222.6799964904785,2011253.4771410823,0.24836366351338873,4591.479991912842,16418917.305159897,0.19149627935662514,977.3200159072876,12048624.084015846,0.19211062028521952,917.1600170135498,1797383.381015122,0.19673451635669456,464.36000061035156,2863960.0513653457
21120.819996595383,11425.00000488758,0.14838533721055894,3134.019997358322,27337783.25689984,21,0.1901053084902796,881.1600036621094,1255515.802670233,0.1736021611103874,532.5999984741211,601085.9600655995,0.14838533721055894,0.0,261947.29084797576,0.21323887994029347,1369.7600021362305,4107606.2935831025,0.14544795121297324,62.040000915527344,1208319.7769399434,0.14156742010207488,144.0,365463.7860550359,0.14838533721055894,0.0,332104.4966340065
40235.019960165024,22280.409980893135,0.2540063359675684,10219.949997663498,87215787.22507091,22,0.2624397852845594,339.32000160217285,1857050.9090924412,0.25940760088100284,217.32000160217285,840394.2701634169,0.2574689911803683,139.32000160217285,704451.1950300336,0.29915307609107056,1816.4799900054932,4485832.802202061,0.24123040093822193,514.0400009155273,6555049.361949101,0.2436670842308509,416.0,749319.5141871125,0.24565540187252735,336.0,1383150.7012497038
22093.910009384155,13076.410007476807,0.21686745358111922,4791.450003385544,39867815.36056177,23,0.24358612895278658,590.3200092315674,2129827.6677536815,0.24639414234503498,652.3600044250488,708881.4036611766,0.21959037586250174,60.15999984741211,618092.6156098396,0.25932802305210817,938.1200008392334,4593688.902327217,0.21686745358111922,0.0,2739979.434325367,0.21686745358111922,0.0,878244.207123518,0.21686745358111922,0.0,619235.5006694794
59984.08003640175,37571.5400005579,0.23874084571743334,14320.649997472763,112101987.91772966,24,0.25385085516192446,906.3600158691406,3762294.8398500085,0.24769988966424636,537.4000091552734,1709801.283726558,0.24045730113397037,102.95999908447266,1340385.2610696405,0.2717042590334537,1977.2800226211548,8815158.082560286,0.23250169026530532,374.25,6114995.474245384,0.23513989026610493,216.0,1754035.090274915,0.23450222107159888,254.25,1448601.127364248
92297.99000275135,50516.37001657486,0.2046741213707207,18891.010008096695,143986791.87650996,25,0.21483468921919022,937.7999897003174,6955087.804394603,0.20903131265872246,402.1599979400635,3561470.4043863416,0.20565182413291982,90.23999977111816,2542555.808123201,0.22752445628794393,2109.0399837493896,15443608.982144505,0.18948852516201226,1401.60000705719,11127691.677909613,0.19336943317891847,1043.3999977111816,2541203.186950356,0.1947012065451749,920.4799928665161,2699454.5834499896
22841.509996175766,12792.860005140305,0.153915831181416,3515.6699965000153,29865525.85025862,26,0.17430327460147657,465.67999267578125,888245.7438405082,0.153915831181416,0.0,320477.88926135004,0.153915831181416,0.0,206401.31962153688,0.20798756262160725,1235.0799942016602,2510652.1806977727,0.13798168325750867,363.95999908447266,1157623.4183231965,0.153915831181416,0.0,309601.9794322923,0.14761151942513942,144.0,326695.9367649853
37651.859964847565,22326.26999247074,0.1967807161530262,7409.15996837616,66812816.35119931,27,0.21120550167918606,543.1200046539307,1683038.152547203,0.20477713386531982,301.07999992370605,613238.6462603733,0.20172283588090772,186.07999992370605,558966.7248905525,0.22457748393522842,1046.6000080108643,3855240.3795131072,0.1894408396682512,276.3600015640259,3295570.5245298445,0.19623280165069612,20.630000114440918,747246.9378278702,0.19513298876390256,62.040000915527344,761350.5084881186
39268.90006124973,23550.970046162605,0.24829572552266815,9750.30003118515,80711086.75996247,28,0.27340669169097187,986.080020904541,3105541.0020404905,0.2777052586271243,1154.8800163269043,1950489.9967842996,0.2657161274141789,684.080020904541,1017586.3561107963,0.2957062720538019,1861.7600135803223,7921802.719719261,0.22308391670267802,990.0400009155273,4311588.843805224,0.2461719074020741,83.4000015258789,1180863.1103831828,0.2282544206026812,787.0,1168909.6827850044
70251.16996920109,40714.51998317242,0.2106419007029676,14797.839968919754,118575025.11088341,30,0.2338819412354226,1632.640037536621,3568577.527602643,0.22276639647939014,851.7600135803223,2411907.1536943614,0.21176586773610154,78.95999908447266,1117957.8940029144,0.25828665933244666,3347.1000366210938,11032098.4016864,0.20071295570251066,697.5200028419495,7222947.478703454,0.2083785932011892,159.0,1572617.0289251953,0.20933231397237884,92.0,1856374.2263254374
31595.92001891136,17974.600004673004,0.28534253765754053,9015.659997820854,71115583.0418868,31,0.2995469032518463,448.79999923706055,1894118.8634904027,0.29797075040656584,399.0,1254266.4700976163,0.2955970262056212,324.0,711427.4752341658,0.3511295132006957,2078.6000175476074,5544233.785457492,0.268501755711349,532.0999994277954,4643948.370927148,0.2828434808477622,78.95999908447266,933241.0954947323,0.28126099804713245,128.95999908447266,1123830.5801835358
64151.08000457287,35461.039997935295,0.16037859363184626,10288.45999109745,87273199.79545233,32,0.1715350700646049,715.7000122070312,2619160.5817151964,0.17692952324503344,1061.760009765625,1212569.8097533286,0.16625160480700915,376.760009765625,948154.1188347936,0.19405534587235548,2160.4000272750854,6600108.91551812,0.15325229113277417,457.16000175476074,3623570.394963026,0.153906995620945,415.16000175476074,890987.2177455425,0.15577757987286167,295.16000175476074,787434.7017629743
33575.24996984005,19819.579993844032,0.23486735053459223,7885.73000395298,60672264.35584333,35,0.25813806357547986,781.3200073242188,2329930.2468732595,0.2634991554560076,961.3200073242188,1196213.3039720878,0.23939449478926011,152.0,754564.3843155056,0.28655542451491,1735.4400043487549,5762995.585143797,0.23218680459432833,90.0,4309587.923665613,0.23248464303213542,80.0,949601.8583061248,0.23248464303213542,80.0,1007722.2498800904
16804.42000603676,9884.520003557205,0.1476932850904322,2481.8999947309494,20735480.111237597,36,0.16155630485726613,232.9600067138672,834400.9328993633,0.15126377428187385,60.0,213760.33987730742,0.1476932850904322,0.0,270274.3798150383,0.17665947386465758,486.76000213623047,1719824.882483784,0.14114738823945586,110.0,549627.6507393904,0.14114738823945586,110.0,330691.1348939799,0.14114738823945586,110.0,148517.4297913052
19931.42002093792,12961.29000556469,0.24065671315502746,4796.630030751228,41000018.10679861,39,0.24748011057764624,136.0,792154.2835844085,0.24575017866581983,101.52000045776367,1958623.3678698763,0.24065671315502746,0.0,303493.55650339276,0.26541761829572097,493.5200004577637,3359200.245896794,0.23273354471027788,157.9199981689453,1508020.1528417543,0.24065671315502746,0.0,455240.3347550705,0.24065671315502746,0.0,655434.0103149414
15890.280016899109,9614.560010910034,0.16614496372911267,2640.0899970531464,27187320.723609395,41,0.16614496372911267,0.0,517269.5772265643,0.16614496372911267,0.0,226901.72997035086,0.16614496372911267,0.0,206907.83089062572,0.16614496372911267,0.0,951079.1380875371,0.1599600507713311,98.27999877929688,1038678.1825536527,0.1599600507713311,98.27999877929688,246049.75958412886,0.16421925818151206,30.600000381469727,243809.67615363002
21440.279991149902,14316.920001149178,0.1973481679877534,4231.199977397919,30119620.373333976,43,0.22969102930895086,693.4400024414062,1609410.1459120065,0.1973481679877534,0.0,599968.9769750312,0.1973481679877534,0.0,488109.67839396745,0.22969102930895086,693.4400024414062,3810512.833540514,0.17803871866288962,414.0,1557984.6747239605,0.1840554311336805,285.0,607231.2744829953,0.19431649116138588,65.0,435588.65732594207
101657.93004059792,61390.18003797531,0.19638526965137482,19964.12000322342,163113344.58467138,46,0.20432955884098258,807.5999946594238,4422130.222652733,0.20256402996942466,628.1199841499329,2130998.5848771036,0.1979764883419082,161.7599983215332,1612081.844518423,0.22068047195271723,2469.79997587204,10581490.228564024,0.1923387579497585,411.3600034713745,8232701.874344051,0.19464885812557509,176.520001411438,2199564.81881845,0.19461344526134813,180.11999988555908,1944617.2142369747
27662.950024485588,14913.260025858879,0.20053826566181882,5547.480020999908,45544008.13619147,48,0.2214022731346967,577.1599960327148,1807987.7411625162,0.2214022731346967,577.1599960327148,1195390.7961661369,0.20760620324979837,195.52000427246094,572645.9083763957,0.24333196605799978,1183.7999954223633,4819889.31408982,0.1621721474351113,1061.320011138916,3377496.7452771068,0.18988430428171169,294.7200012207031,721836.2659842074,0.19754798439581198,82.72000122070312,921201.9174661264
43434.6800416708,24329.040034651756,0.20768197278111733,9020.600038170815,65529242.33142975,50,0.2119449258749232,185.16000366210938,2948211.268928021,0.2119449258749232,185.16000366210938,3458124.8800596595,0.21014912583851986,107.16000366210938,1131918.7526226193,0.22493822949337097,749.5199890136719,7985576.765585721,0.1945159955113767,571.8600101470947,2585127.0505356044,0.19766601299673422,435.0400085449219,1364071.7570091337,0.19725159760371808,453.0400085449219,1153835.244287327
16935.41001176834,9673.860013961792,0.13607878411044774,2304.5500028133392,21944574.215820834,51,0.145403624669915,157.9199981689453,398024.1836300492,0.145403624669915,157.9199981689453,211826.51810274273,0.13607878411044774,0.0,148637.31477423012,0.145403624669915,157.9199981689453,810813.8232193813,0.13607878411044774,0.0,122007.07784999907,0.13607878411044774,0.0,222955.97216134518,0.13607878411044774,0.0,26812.5
