weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
1395352.0204154253,802603.5204094648,0.21167339534973226,295358.899869442,2345641731.8201556,0.2292707755899474,24554.540072202682,85291139.18139982,0.22518394301279315,18851.969978570938,50319137.259421825,0.2174746124588502,8094.740014076233,29166202.104845047,0.2518269689724973,56028.37008142471,219252415.80700254,0.20039898588627722,15731.770023822784,141424424.1237259,0.20581713122075476,8171.549984455109,35103541.41329813,0.20774336914727215,5483.770001888275,35538196.57297659
