weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
1408606.270473957,810152.2905932665,0.22352513737586469,314858.9101161957,2687121418.9620333,0.24182563808539775,25778.200052261353,100095652.67720509,0.2352666795624202,16539.20994901657,37359443.782883644,0.23039842782910516,9681.760031223297,36403864.93070221,0.26046266291921094,52030.430096149445,210427932.93973684,0.21035487090134036,18551.71993982792,155238140.3897028,0.21563675140292804,11111.629945397377,42513759.25645828,0.2200849567905863,4845.859943985939,30905435.303875923
