weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,senate_district,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
72062.42997610569,40661.75000023842,0.2457352601381833,17708.27997636795,156655808.0846156,1,0.2779356732335356,2320.440013885498,4971715.06209591,0.26874142306430904,1657.8800048828125,1618200.342250228,0.2494459316939987,267.40000915527344,1609910.156900525,0.2959150836766052,3616.0800199508667,10616513.136166483,0.23318059050630038,904.7200012207031,7917442.510315418,0.23740637080185853,600.2000045776367,1957262.0886781216,0.24511080159557072,45.0,1482202.972030878
67233.04002940655,40223.640013337135,0.2749921767345676,18488.560026168823,160111299.84363982,3,0.3033496629400715,1906.5600051879883,5175335.847238928,0.2958182468896567,1400.200008392334,1286573.7468283474,0.281298005009194,423.96000480651855,1827981.3159165084,0.33393462554259873,3962.8800201416016,10632412.971647114,0.25659883892786217,1236.6400170326233,8174300.432662517,0.2663297687256581,582.4000244140625,1987631.096150428,0.2746947039445338,20.0,1599930.2688212693
67767.31005108356,39012.400015592575,0.28756180514613333,19487.290008187294,141756299.32915863,4,0.3082248650251858,1400.2799854278564,7728887.212067336,0.3003018709183781,863.3599872589111,3397963.2770342827,0.3073318090674489,1339.75998544693,2927907.1468372643,0.3186670679497363,2107.919988632202,14687487.477984339,0.2712813891398838,1103.279999256134,12838016.077687621,0.27957624396750136,541.1600003242493,3111635.4645552337,0.28112566357656027,436.1600012779236,2566657.2533730567
74016.01995790005,44498.60996949673,0.21688466907009074,16052.939994454384,129942649.89010097,6,0.22876858293905894,879.6000061035156,6409577.243881658,0.21951923385905014,195.0,2057273.0696866661,0.2233773176272724,480.5600051879883,2477422.2334123403,0.2360911867943281,1421.5899991989136,11861090.494219974,0.1882851848227908,2116.8199968338013,7750257.501739398,0.20200302592913214,1101.479995727539,2754464.9242594093,0.2093187394197458,560.0,1775136.2314067632
79414.90004885197,46085.93003690243,0.24102303201813488,19140.81999719143,154866092.89435968,7,0.259167737753738,1440.9599924087524,6743365.217115313,0.2532575118228951,971.5999908447266,2384368.915495366,0.24634797739516964,422.8800048828125,2458389.468798518,0.2817549348315925,3234.7199907302856,14129211.338951439,0.2346186921994423,508.6000065803528,10695362.720178574,0.23950190689976603,120.79999923706055,3318792.8527504504,0.2398393750476901,94.0,2089317.7672785223
82654.15006566048,46582.620037674904,0.2136970735854322,17662.9499887228,151387468.89662912,8,0.2419705482374508,2336.9200167655945,6110258.907368958,0.23365009478955862,1649.2000088691711,2204217.175294429,0.22698763456229704,1098.5200214385986,2016233.321763426,0.2667054225918833,4381.3600335121155,13324680.659069628,0.20359570546060865,834.9199968576431,9743135.632509798,0.21279403365314745,74.63999807834625,2148659.596230507,0.21046868156120463,266.8399988412857,1933513.8151710331
40257.36009466648,24593.66008090973,0.3194983480992063,12862.160049080849,110342445.05848666,9,0.3663131414970635,1884.6399955749512,4635145.306004703,0.351364322183454,1282.8399934768677,1643518.544818297,0.34257586730888273,929.0400009155273,1558688.8096898943,0.3672073879135037,1920.6399955749512,9881550.657581836,0.3092376158019294,413.06999492645264,7168060.525610641,0.31612008385932094,136.0,2015120.1100132316,0.31612008385932094,136.0,1257281.455836162
91340.39001893997,52320.230052948,0.19106235493479287,17451.710017681122,158239563.27502942,10,0.1968389888165931,527.6399917602539,4090625.9872477353,0.19737194044764944,576.3200016021729,1045925.6808729768,0.19338334349150957,212.0,1542763.0709389448,0.21595046846955498,2273.28999710083,8136608.541122645,0.17598425001070891,1377.239984512329,7267928.190710157,0.1841230372588445,633.8399829864502,1988677.2426555455,0.18772100727038826,305.1999988555908,1340882.3306455612
128278.55012202263,69378.77011942863,0.21079315322363676,27040.240071177483,228593131.3890672,11,0.2235924873773919,1641.880027770996,9469236.597818851,0.21731739294044272,836.9200115203857,3488935.9713602066,0.2170361300177687,800.8400115966797,3605065.441925168,0.25447746361612567,5603.760000228882,19256892.0196234,0.20175111155181788,1159.899995803833,15341084.816978008,0.20484469190241,763.0599937438965,4399749.319040388,0.20977271766545522,130.89999389648438,3001079.9277481437
74927.21004068851,45075.11004173756,0.24335685302966636,18234.050041794777,161025700.54712963,13,0.2693039022456516,1944.1400065422058,5606005.894066393,0.2704813114457385,2032.359992980957,1868950.905695647,0.25189794242478664,639.9599990844727,2053804.9507879019,0.30989369605696726,4985.420012950897,12912703.403029919,0.2309837777361334,927.0800113677979,7991741.231549561,0.23659615825291555,506.55999755859375,2403699.306009233,0.2427562701442825,45.0,1479931.3552652597
