weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,house_district,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
34450.75003170967,20817.210033893585,0.25754998168721815,8872.790039777756,69469630.99850672,1,0.2609589060059133,117.4399995803833,1313775.0729834735,0.2605978108318189,105.0,247124.8992922008,0.25784605651287146,10.199999809265137,521418.5970673263,0.2703915019438077,442.40000438690186,2357593.5001704395,0.2473708127081845,350.6800060272217,3330139.3003578037,0.2566768512068652,30.079999923706055,729024.5946296155,0.25754998168721815,0.0,610521.6012001038
29788.15999543667,18320.13001179695,0.25671239893499825,7646.990012288094,62849981.5230759,2,0.27627453378120836,582.7200026512146,1429879.315649934,0.2828999849406648,780.0800018310547,541763.2168233767,0.27345462143976573,498.7200026512146,450127.6625895351,0.2927468505678021,1073.400010585785,3483800.678157501,0.24365889049983577,388.8399977684021,2927845.4923160747,0.2534936703836945,95.88000106811523,479607.21577540785,0.25462969221779813,62.040000915527344,555682.3280225024
34576.50998854637,20303.559972524643,0.23858683169173173,8249.499969124794,60996566.50741949,3,0.25625316140818194,610.8400259017944,2911633.0222473964,0.23916525906935385,20.0,948595.2640256509,0.2554711275947401,583.8000259399414,989604.9421263114,0.27996868389068896,1430.8400259017944,6260266.355402611,0.22466466317780742,481.37999868392944,2996293.629640043,0.22793566999550238,368.2799987792969,952300.4519663528,0.2309203551757715,265.0800018310547,634561.3530645147
36076.420013427734,21282.770001888275,0.22396734527909398,8079.940017580986,57502821.93615076,5,0.23872601555350811,532.4399876594543,2084051.689374037,0.23293054028612054,323.3599877357483,531492.154235959,0.23596410071191906,432.79998779296875,730018.5093088895,0.24649618791256803,812.7599892616272,3795011.4484700486,0.21583571790820022,293.3600044250488,4960563.975111999,0.21771173554742232,225.68000411987305,877002.6996191591,0.2208384316832854,112.88000106811523,865080.4776929021
37777.85002088547,20338.929998874664,0.22589321470350146,8533.759985804558,62847723.29764407,6,0.25539621708116245,1114.5599989891052,1735647.4421305656,0.2506696380628133,936.0000057220459,880934.2137601227,0.2298743835507329,150.39999961853027,553766.257880576,0.27297265451206565,1778.560016155243,4594644.736939184,0.2052885482844002,778.3999977111816,4379457.0688190535,0.22589321470350146,0.0,759545.1833786145,0.22589321470350146,0.0,970585.198507309
34393.09000658989,18835.19001019001,0.26108296657773794,8979.44996869564,57330950.810287975,7,0.2702441091726802,315.0800018310547,2865457.615303278,0.26567458647090075,157.91999626159668,1793791.7230354026,0.2680343629711776,239.0800018310547,1069890.1532200947,0.2913506743612837,1040.9999980926514,6048147.341988988,0.25264638807878614,290.1600036621094,6840023.328260608,0.2609666641460799,4.0,1492638.2208143696,0.26108296657773794,0.0,1382664.3892908022
39937.26000726223,22793.110024333,0.2126993687662017,8494.629993796349,63965791.20903425,9,0.21882297362596104,244.55999946594238,1919682.711940363,0.2126993687662017,0.0,1226460.7460545152,0.2126993687662017,0.0,748061.275148496,0.22023518865159372,300.95999813079834,4281204.426220864,0.20149128882618614,447.62000274658203,3726688.344462894,0.20413042840196227,342.2199993133545,860308.443433851,0.2054499981182124,289.5200004577637,795118.6857980341
38102.36005175114,21794.350027799606,0.22578102737288874,8602.789997816086,58632993.96536072,11,0.2327097320421384,264.0,3394035.0645109564,0.23249977129458538,256.0,1069159.1990131661,0.22578102737288874,0.0,1328959.8085953817,0.2607121975199591,1330.9600219726562,7191901.166136093,0.21911582351590475,253.95999717712402,6320961.390646823,0.22578102737288874,0.0,1893767.7272484228,0.22428505704657348,57.0,1182878.612260811
40881.430039048195,23763.99001634121,0.21401697602359807,8749.320032477379,64312760.21729811,12,0.21607169866710066,84.0,1315351.313364908,0.2149367090140712,37.59999990463257,711209.8846931681,0.21401697602359807,0.0,518510.5345630646,0.23318166767514745,783.4800009727478,3042923.559386097,0.19518103966981937,770.0400142669678,4480728.913798548,0.21078812615523682,132.0,711068.3729905561,0.20895844448851644,206.8000030517578,946131.9354083166
40462.210037469864,23383.110013246536,0.21730646883912771,8792.699984669685,58383340.547333956,13,0.2280453777769066,434.5199890136719,3210056.0642188936,0.22124100428990606,159.19999980926514,1873223.7985926718,0.2280453777769066,434.5199890136719,1190399.961628683,0.23566137301316203,742.6799879074097,6555655.525429346,0.20302697205021258,577.7799983024597,5021531.4847901985,0.2130318628165279,172.9600067138672,1371948.3012268022,0.21135919099916664,240.64000511169434,1102736.1363205388
40506.3199505806,23753.609974622726,0.17460016120742483,7072.409993290901,54488435.874422505,14,0.18567300133251446,448.5200048685074,1604607.656240955,0.18313808811026927,345.8399988412857,322301.8533510044,0.1755876614308172,40.0,506610.0915690586,0.20505269326367684,1233.520006775856,3586193.787944436,0.16924050387680842,217.09999465942383,3796283.7175926864,0.17460016120742483,0.0,719940.1892570853,0.17400766107338944,24.0,682412.8183315545
36195.48998630047,21678.98998773098,0.20029429097278664,7249.750003218651,59965012.65150757,16,0.22469512073508927,883.1999893188477,1437325.5251747817,0.21462977834484356,518.8799896240234,1080754.4011359587,0.2036593511805047,121.80000305175781,524702.6694731265,0.2478759092622164,1722.2399883270264,4030341.857258931,0.19645071832962466,139.1199951171875,2611826.7192181945,0.19645071832962466,139.1199951171875,715408.0606937185,0.20029429097278664,0.0,567886.801071167
21986.970005750656,12719.900015115738,0.14782437042833813,3250.209998726845,29883171.403407548,18,0.1527363705798712,108.0,338523.6540422924,0.14782437042833813,0.0,67500.0,0.14782437042833813,0.0,132760.86421386525,0.1663808154452408,408.0,843546.7309733368,0.14500269918854017,62.040000915527344,1186923.5279676355,0.14782437042833813,0.0,189184.23150476068,0.14782437042833813,0.0,209700.39924621582
45547.50003159046,24925.630035996437,0.1601530273292385,7294.570017337799,60194937.53786722,19,0.16139129510434716,56.400001525878906,1313421.506141968,0.16628376995128022,279.23999977111816,361864.8480168283,0.1601530273292385,0.0,524715.1470392719,0.1766342833238358,750.6800079345703,2403371.392674938,0.15141928793308151,397.7999954223633,3218285.256707102,0.15733399222441774,128.4000015258789,680070.7380250171,0.15630210243974454,175.4000015258789,586218.3444269523
94351.93006658554,51830.360047221184,0.2131256881606734,20108.820024728775,155742459.48873466,20,0.22355218391573936,983.7599983215332,4194693.992425293,0.22561255520930387,1178.1600065231323,2220887.938961625,0.21564646330522785,237.8400001525879,1513064.703755051,0.24337732168998932,2854.3000111579895,9903919.463199794,0.1997758817902708,1259.579997062683,12801479.804466754,0.20698018593375883,579.8399963378906,2000176.2013390064,0.2123201932444977,76.0,2413840.1242907047
21027.140033960342,10869.0600335598,0.1519759702720337,3195.6200087070465,25781207.244204856,21,0.19524956903950957,909.9200210571289,1628612.9217103831,0.16806945684497193,338.399995803833,528763.3190915845,0.18317945417783754,656.1200256347656,381221.26612376794,0.21472915588393712,1319.5200214385986,3626834.33121825,0.138186173007047,289.95999813079834,1441912.0920024924,0.1519759702720337,0.0,399704.1301279962,0.1519759702720337,0.0,323632.39956855774
37886.48004209995,20925.880034923553,0.2203443029895333,8348.070037603378,73826117.62485626,22,0.23807516633398793,671.7600002288818,1334681.2909520864,0.23704577537561272,632.7600002288818,487037.82489576936,0.23356168290111207,500.76000022888184,492321.5567101389,0.24304263749359717,859.959997177124,2664718.5336817205,0.20981706463349079,398.8400058746338,4734236.135673672,0.2203443029895333,0.0,450457.209148556,0.2203443029895333,0.0,784227.6097297668
24459.220010995865,14197.990024805069,0.17999265809929468,4402.480024814606,34691091.13388613,23,0.1998232162871144,485.0399856567383,1501207.2662199289,0.18275971282445558,67.68000030517578,342653.4800778404,0.18275971282445558,67.68000030517578,533050.6955922842,0.20604908926276488,637.3199825286865,3214964.669117078,0.175694892312625,105.11999893188477,1493336.8113820553,0.1781479550011746,45.119998931884766,748031.6218749583,0.17999265809929468,0.0,299202.80166625977
64288.75001633167,38877.56003463268,0.2155232448315562,13855.720009684563,98910333.41900674,24,0.2290559391472232,870.0000019073486,4306266.276383817,0.227613695975068,777.2799911499023,967314.1810787469,0.21808045737137718,164.39999771118164,1593080.812915817,0.248599016231708,2126.399999141693,8798404.356560633,0.19453808025277755,1349.1099996566772,6313205.186323762,0.20860134947837303,445.0,2034598.7714051902,0.2115488325244216,255.50999927520752,1226893.0858803242
93965.95000302792,50328.670024871826,0.19107336220120483,17954.389999508858,123388755.86884706,25,0.1963463358939109,495.47998237609863,5937132.440997258,0.20330374956289446,1149.2399673461914,2222564.8755451143,0.1943745578726316,310.199987411499,2270488.0841223,0.21832717024532114,2560.9299640655518,11385711.896575794,0.158709085554196,3041.140001296997,9730956.157701537,0.17864928748764847,1167.43998336792,2832751.7341117114,0.18934465091140812,162.43999862670898,2192479.890304297
20528.390012979507,11510.700012922287,0.16660001042623615,3420.029990196228,29212406.151370373,26,0.1847329475566106,372.24000549316406,800968.5088687576,0.17007812056934699,71.4000015258789,3708.5082239732146,0.16660001042623615,0.0,169397.27025526017,0.19317978636940805,545.640007019043,1305210.407485649,0.15668203837166242,203.5999984741211,1524661.9745319858,0.16660001042623615,0.0,241391.11011373624,0.16660001042623615,0.0,264815.198135376
40814.30004131794,23701.1600304842,0.19303479411752114,7878.580005526543,60264525.260494694,27,0.20139264895692444,341.1199951171875,1690696.4303214327,0.1995031152631182,264.0,354104.63319030404,0.19479888170268397,72.0,665082.8734478056,0.2129689837457429,813.5999965667725,3091609.9672157466,0.17721680876121457,645.6000003814697,3759728.4520402104,0.19082380434972493,90.23999977111816,896478.9371677488,0.19156080093899033,60.15999984741211,711578.9231778607
38104.540009856224,21975.46001827717,0.21350762930423978,8135.610003232956,68276529.7773802,28,0.22627881088165216,486.63999938964844,1784560.9031574726,0.23358397715680862,765.0,520560.2995570004,0.21502975763816004,58.0,615784.3842795193,0.25903081355279034,1734.6399955749512,3572800.684681371,0.20777392934392735,218.47999954223633,4236657.632015079,0.20840377555106676,194.47999954223633,779973.1887541711,0.21130316757925183,84.0,735915.8536074162
67440.52001273632,39190.54004132748,0.21252757278843945,14332.970025897026,116383165.91109756,30,0.22507492563511283,846.2000007629395,3345308.1971565485,0.21700559282658516,302.0,716728.7438122332,0.21564380024053684,210.1599998474121,1217878.3076368272,0.24090635765451207,1913.8800086975098,6537379.647043094,0.203257181540464,625.2000064849854,7712992.0130903125,0.2118751460279149,44.0,1582470.3088062257,0.21140065383844253,76.0,1398913.4997269511
