weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,senate_district,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
72062.42997610569,40661.75000023842,0.21786081838334556,15699.579969286919,127880409.70201072,1,0.22716108767484544,670.2000045776367,2953479.5784777105,0.23278787549606356,1075.6800079345703,962928.0641232133,0.22535709632952022,540.2000045776367,1085325.8580918163,0.25295261338743286,2528.8000202178955,7352040.855331212,0.21362726694968504,305.0800037384033,7026952.298909277,0.21501661780789344,204.96000480651855,1383858.5876671672,0.21786081838334556,0.0,1240127.192940712
67233.04002940655,40223.640013337135,0.25358291100915387,17049.15000665188,129922683.17007089,3,0.2657751311471573,819.7200245857239,3525392.960481465,0.25708535558255674,235.47999620437622,783503.2464530766,0.2625427918080971,602.4000244140625,1193805.562815547,0.28538334776906904,2138.0400376319885,6699315.839357555,0.2370029677713519,1114.7199873924255,6929273.388393506,0.2524644133640176,75.19999694824219,1523038.9979864955,0.25358291100915387,0.0,1439141.604423523
67767.31005108356,39012.400015592575,0.2599144042172498,17613.70001733303,113194582.20100331,4,0.28622738589094304,1783.159987449646,5861571.618729457,0.27483605282111573,1011.199987411499,3197270.1605964005,0.2713122299250879,772.3999886512756,2035694.7012853324,0.28813036830218614,1912.1199865341187,12488107.366439953,0.24275244196331988,1163.0200171470642,11478097.107202828,0.2533661141670513,443.76000213623047,2383220.7805298567,0.25342159812116866,440.00000381469727,2339826.5504139066
74016.01995790005,44498.60996949673,0.18901610785812964,13990.220011591911,107483401.17372349,6,0.2048040412081513,1168.5599899291992,4373990.296635032,0.19496076686911495,440.0,2150817.6377969384,0.19500832399277107,443.5199890136719,1505485.6042127311,0.210323386920032,1577.0799922943115,9158163.517930806,0.17764910920462917,841.3399991989136,6755960.368508935,0.18479972332396305,312.0800018310547,1791441.3276776075,0.18475432766050656,315.44000816345215,1441962.977537647
79414.90004885197,46085.93003690243,0.22758034054816165,18073.26999771595,126834355.43456969,7,0.24007472119491685,992.239990234375,5321984.659690201,0.23475884214196308,570.0799865722656,1879562.52289024,0.22758034054816165,0.0,2042710.810905099,0.2528400838972094,2005.9999933242798,10936863.66597864,0.21937356829333682,651.7399983406067,10346128.936856061,0.22719376323286306,30.69999885559082,2891952.1124732494,0.2273436091636797,18.799999237060547,2028211.8802049905
82654.15006566048,46582.620037674904,0.2044435758221133,16898.10999596119,125430577.85666391,8,0.20683909985020027,198.00000250339508,3185083.379125625,0.20816317128541081,307.4400016069412,2252729.722153336,0.20629224286339767,152.8000030517578,1269047.9258600026,0.23506224429136097,2530.760018467903,8593193.138466328,0.19340311380048097,912.5400047302246,8855931.265144348,0.1990776020615044,443.5200004577637,1589047.654699564,0.19859123808908435,483.7200012207031,1806990.131447792
40257.36009466648,24593.66008090973,0.30714905346981286,12365.010048270226,90191106.81432636,9,0.3213626034745174,572.2000007629395,3327743.5276238173,0.3321561575428066,1006.7199935913086,860103.6595371068,0.30714905346981286,0.0,1199133.8992489874,0.3552873315336791,1937.919994354248,7177988.415985897,0.2795498767175101,1111.0699968338013,6730706.119108468,0.29916442661224363,321.439998626709,1648411.3282210678,0.3022965246659265,195.3499994277954,1228716.9728053361
91340.39001893997,52320.230052948,0.17044343728253733,15568.370037555695,130527339.92182846,10,0.18105166851411755,968.9599781036377,2901473.509454176,0.17746508438978717,641.3599853515625,597748.3093491942,0.17320760325098278,252.4799976348877,1072003.3063521087,0.18959214006124125,1749.0499801635742,5530367.61216031,0.1575466234680744,1178.0000038146973,6090544.65125446,0.16736703263896474,281.0,1304171.4235910922,0.1699617226764263,44.0,1150877.1143316478
128278.55012202263,69378.77011942863,0.1921784277586541,24652.370077610016,187004448.09530947,11,0.20437579049769702,1564.6600074768066,7340774.092753887,0.2022047338124618,1286.1600036621094,3106384.3186817765,0.19774568743821924,714.1599998474121,2673784.4209773242,0.21984150945073963,3548.580011367798,14580164.001336515,0.17361858269556465,2380.830015182495,13681753.080609173,0.19059686947956164,202.88000297546387,3459590.3640963435,0.1918510152648268,42.0,2744470.7010052204
74927.21004068851,45075.11004173756,0.21996601789953038,16481.440024971962,132167232.04302976,13,0.23125056988250045,845.5199966430664,3813851.9979220033,0.24000626758643565,1501.5599975585938,931078.0059452802,0.22252850487716822,192.0,1373592.0171189904,0.26322453495644615,3241.239993572235,7655888.666357756,0.21298711127872283,522.9100022315979,7108736.241874605,0.2169454863532567,226.32000160217285,1791142.6351639926,0.2185336944279385,107.32000160217285,1265593.4978751838
