weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$,poverty_rate_hoh_baseline,persons_in_poverty_hoh_baseline,weighted_persons_hoh,persons_lifted_no_eitc_hoh,poverty_rate_no_eitc_hoh,persons_lifted_no_ctc_hoh,poverty_rate_no_ctc_hoh,persons_lifted_no_hi_eitc_hoh,poverty_rate_no_hi_eitc_hoh,persons_lifted_no_credits_hoh,poverty_rate_no_credits_hoh,persons_lifted_expanded_ctc_2021_hoh,poverty_rate_expanded_ctc_2021_hoh,persons_lifted_hi_eitc_100pct_hoh,poverty_rate_hi_eitc_100pct_hoh,persons_lifted_hi_ctc_650_hoh,poverty_rate_hi_ctc_650_hoh
1301770.0,499231.0,0.12428078692856649,161785.0,814763100.8220675,0.1388931992594698,19022.0,61094306.55969858,0.13648801247532205,15891.0,24597782.299553633,0.1306974350307658,8353.0,21756768.533988714,0.15075397343616767,34462.0,129915897.52166677,0.10988577091191225,18739.0,69670217.65444088,0.11516012813323398,11873.0,24366213.280362725,0.1201640842852424,5359.0,14688740.123081923,0.3077577712084565,13742.0,44652.0,4453.0,0.40748454716474064,2219.0,0.3574531935859536,1859.0,0.34939084475499416,6559.0,0.4546492878258533,2217.0,0.2581071396577981,1139.0,0.2822493953238377,309.0,0.300837588461883
