weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,senate_district,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
61663.0,24914.0,0.15604171058819713,9622.0,50477386.68122212,1,0.18296223018665975,1660.0,3939867.0340085924,0.1701344404261875,869.0,864627.6544857621,0.16098795063490262,305.0,1243509.3749593198,0.18651379271199908,1879.0,7306083.624966316,0.14882506527415143,445.0,3782346.718541689,0.15239284497997177,225.0,1467866.0869239867,0.15390104276470493,132.0,713892.9221578985
58398.0,24638.0,0.17726634473783348,10352.0,59152193.97004335,3,0.19791773690879824,1206.0,2948808.4899045825,0.19668481797321827,1134.0,1613333.819214657,0.19355114901195247,951.0,997064.0776921064,0.21380869207849584,2134.0,6515203.699498668,0.1586869413336073,1085.0,4273162.145134449,0.16837905407719442,519.0,936328.6084510237,0.17074214870372273,381.0,878893.0524418801
64876.0,25327.0,0.200305197607744,12995.0,62336001.989840776,4,0.2101855848079413,641.0,3558139.5361753553,0.20389666440594365,233.0,1074964.7418036908,0.2045594672914483,276.0,1249601.086534068,0.22606202601886677,1671.0,7152490.377930045,0.18550773783833774,960.0,6061740.20033209,0.18535359763240644,970.0,1423113.895235777,0.1975152598803872,181.0,1208368.914757371
71820.0,27097.0,0.12110832637148426,8698.0,45311646.296788275,6,0.13010303536619325,646.0,3181144.015667692,0.1380952380952381,1220.0,718570.8657322079,0.12431077694235589,230.0,1175588.800366357,0.149317738791423,2026.0,7386361.456594266,0.11072124756335283,746.0,3980008.7664289623,0.11672236145920356,315.0,1439050.353162393,0.11920077972709552,137.0,751346.2673176974
68626.0,26436.0,0.13484685104770786,9254.0,41040268.923394665,7,0.1415498499111124,460.0,3423988.6730834916,0.14138956080785708,449.0,972162.4521435797,0.13697432460000583,146.0,1277276.953079395,0.1537755369684959,1299.0,6220832.162581086,0.11827878646577099,1137.0,4920042.847998813,0.1261183807886224,599.0,1723368.5440459102,0.13321481654183545,112.0,972295.1038984358
69875.0,26812.0,0.11583542039355993,8094.0,44052786.58335202,8,0.1328515205724508,1189.0,3338807.9149755016,0.12197495527728086,429.0,609397.9956836104,0.12403577817531306,573.0,1173843.9326291904,0.13488372093023257,1331.0,5836202.3729229495,0.10284078711985689,908.0,2620986.8398584425,0.10571735241502683,707.0,1065348.426640533,0.10779248658318426,562.0,569893.5439266339
32869.0,12170.0,0.19379962882959628,6370.0,30761555.53523369,9,0.2012838845112416,246.0,2161068.478640631,0.19690285679515654,102.0,895191.465286985,0.2005232894216435,221.0,825344.2107030675,0.21990325230460311,858.0,4531395.036261521,0.17222915208859413,709.0,2240044.9504718594,0.18382062125406917,328.0,1005356.1682089493,0.19212631963248045,55.0,532782.9476447701
87832.0,31700.0,0.0938610073777211,8244.0,41827315.01132816,10,0.1108479825120685,1492.0,3654586.134881407,0.10377766645413972,871.0,1440954.834327966,0.10389152017487932,881.0,1220284.4014011472,0.1193642408233901,2240.0,7735662.151338249,0.08241870844339193,1005.0,3241750.121800199,0.08549275890336096,735.0,1221170.9151872844,0.08781537480644867,531.0,702589.9072465748
128250.0,44284.0,0.10792202729044835,13841.0,68776195.3159502,11,0.1300662768031189,2840.0,4628959.9740386605,0.13057309941520467,2905.0,3210343.1490077972,0.11586744639376219,1019.0,1586136.2711276263,0.15098635477582845,5523.0,13240081.721122459,0.097364522417154,1354.0,8758993.763571389,0.10332163742690058,590.0,1847816.2523648515,0.10417933723196882,480.0,1721516.1864403412
69377.0,26566.0,0.14984793231186128,10396.0,50354395.14430235,13,0.17677328221168398,1868.0,4796344.8801229745,0.1619845193652075,842.0,1195056.0956635326,0.16470876515271632,1031.0,1686180.2220200077,0.18862158928751604,2690.0,9197390.728706121,0.12694408809836114,1589.0,4159144.247607462,0.13681767732822117,904.0,1534658.7706624717,0.1404067630482725,655.0,841954.6287206709
31141.0,12613.0,0.0614944927908545,1915.0,10597328.996661074,14,0.06342121319161234,60.0,795093.4055324122,0.06342121319161234,60.0,216059.18503241427,0.06342121319161234,60.0,296574.0215324126,0.06342121319161234,60.0,1379271.081032414,0.056292347708808324,162.0,573867.5551418476,0.05995311647024822,48.0,404183.09186508134,0.0614944927908545,0.0,132080.0
94711.0,34662.0,0.13487345714858887,12774.0,57707197.348720774,15,0.14614986643578887,1068.0,5260131.966197118,0.14973973456092746,1408.0,2378631.861121811,0.14100790826831097,581.0,1945534.4073299617,0.1677841011075799,3117.0,11042921.457537353,0.11128591187929596,2234.0,5596452.472118869,0.12059845213333192,1352.0,2151526.2836682796,0.12614163085597238,827.0,1213844.876460269
93401.0,32562.0,0.08892838406441045,8306.0,33727065.44276521,16,0.11747197567477864,2666.0,4545692.593216777,0.10980610485969101,1950.0,3913236.1470101997,0.09681909187267802,737.0,1621712.1334132776,0.12784659693151038,3635.0,12393497.689091906,0.06750463057140715,2001.0,3802734.4831459187,0.07179794648879562,1600.0,1736001.5780811384,0.08597338358261689,276.0,1021356.4241244793
71504.0,32418.0,0.12522376370552696,8954.0,48666669.19129875,19,0.14150257328261356,1164.0,4157872.620091863,0.1329436115462072,552.0,1446215.0498584136,0.1361602148131573,782.0,1522170.4564905614,0.14705471022600133,1561.0,8061397.570298478,0.11923808458268069,428.0,3030708.059607163,0.12214701275453121,220.0,1596312.8801502883,0.1242447974938465,70.0,675333.646003142
40751.0,22155.0,0.15373855856298005,6265.0,43334930.36570704,21,0.15447473681627444,30.0,2357846.284430757,0.15373855856298005,0.0,734400.0,0.15373855856298005,0.0,931150.3599999994,0.15447473681627444,30.0,4044019.724430762,0.12861034085053127,1024.0,2034724.2760929316,0.13243846776766213,868.0,1100506.235173136,0.15373855856298005,0.0,500760.0
117928.0,47314.0,0.11819924021436809,13939.0,71225186.39813688,23,0.1215063428532664,390.0,4265438.665634915,0.12120107184044501,354.0,1524506.931780532,0.11945424326707822,148.0,1587171.9292414337,0.12826470388711755,1187.0,8184024.888608322,0.10346143409538024,1738.0,5735363.0791324675,0.10829489179838546,1168.0,1866251.131170541,0.11157655518621531,781.0,1250272.9524707496
74397.0,25869.0,0.06353750823285885,4727.0,21969410.40975505,24,0.06727421804642661,278.0,1140430.5148578137,0.07231474387408095,653.0,538055.4107719548,0.06533865612860734,134.0,434795.42072440684,0.0784574646827157,1110.0,2459854.123321943,0.057394787424224096,457.0,1497722.6267920993,0.061763243141524524,132.0,547283.0441685654,0.061817008750352835,128.0,327619.45904200524
64351.0,21694.0,0.10938446954981275,7039.0,33445567.21756717,25,0.1267579369395969,1118.0,2940085.3782380074,0.13828844928594738,1860.0,1252074.640628539,0.11370452673618126,278.0,982830.4747442901,0.1421889325729204,2111.0,7229207.6554238275,0.09762086059268699,757.0,3360424.5006642006,0.10016938353716337,593.0,1300071.0152025968,0.1085919410731768,51.0,673939.2904291376
