weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,filing_status,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
44652.0,16681.0,0.3077577712084565,13742.0,78433170.42896467,head_of_household,0.40748454716474064,4453.0,10474886.737389386,0.3574531935859536,2219.0,2054732.9350017011,0.34939084475499416,1859.0,3185599.4312817454,0.4546492878258533,6559.0,21468547.787631422,0.2581071396577981,2217.0,19677947.242292397,0.2822493953238377,1139.0,3180082.4463825077,0.300837588461883,309.0,3539208.653127134
1119024.0,344456.0,0.0937701068073607,104931.0,325365574.96649504,married_filing_jointly,0.10678948798238465,14569.0,48448720.59230924,0.10598789659560474,13672.0,22543049.36455202,0.09957337822960008,6494.0,17702889.410706937,0.11870522884227684,27903.0,105408370.81203532,0.07905192381932827,16470.0,49900955.504407704,0.08417781924248273,10734.0,19948832.272880197,0.08928762921974864,5016.0,11130239.98458606
138094.0,138094.0,0.3121931438005996,43112.0,410964355.42660785,single,0.3121931438005996,0.0,2170699.2299999595,0.3121931438005996,0.0,0.0,0.3121931438005996,0.0,868279.6919999719,0.3121931438005996,0.0,3038978.9219999313,0.3118165887004504,52.0,91314.90774071217,0.3121931438005996,0.0,1237298.5611000657,0.3119469346966559,34.0,19291.485368788242
