weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
1395352.0204154253,802603.5204094648,0.19376267488249904,270367.1398783922,1893347213.7055302,0.2083894069279085,20409.440111637115,60553646.32275534,0.20801208276477592,19882.940078258514,42468168.8165257,0.1974190712162369,5101.960011720657,21223506.364105225,0.23043355031858714,51168.780130147934,167153645.91761756,0.18017422576975303,18960.66992378235,130110262.04103136,0.1888031665574638,6920.259961605072,26374995.78948784,0.18996968221787197,5292.55997800827,32441755.108403206
