weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,filing_status,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$
47790.0,17604.0,0.2403640929064658,11487.0,41905860.53766076,head_of_household,0.25727139568947477,808.0,11880231.744575813,0.2603473530027202,955.0,2839447.1370930597,0.2403640929064658,0.0,4671464.169978455,0.29391086001255495,2559.0,21496617.08960472,0.1634233103159657,3677.0,15383868.818247218,0.18497593638836576,2647.0,5637730.110900685,0.21948106298388784,998.0,3071192.539960809
1118494.0,336392.0,0.09688473965886273,108365.0,345220006.04602647,married_filing_jointly,0.10694737745575747,11255.0,39950900.739604235,0.10390489354435518,7852.0,8745734.199678183,0.10003719286826751,3526.0,14778778.46609503,0.12424206120014948,30599.0,85446182.36435848,0.07050641308759814,29504.0,66454205.564800024,0.08403442486057144,14373.0,16022662.549444258,0.09349267854811917,3794.0,14197724.67710346
195179.0,195179.0,0.27056189446610546,52808.0,506927095.5716292,single,0.27056189446610546,0.0,2932988.0720381737,0.27056189446610546,0.0,0.0,0.27056189446610546,0.0,1173195.2288153172,0.27056189446610546,0.0,4106183.300853491,0.27056189446610546,0.0,0.0,0.27056189446610546,0.0,1671803.2010618448,0.27056189446610546,0.0,0.0
