weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$,poverty_rate_hoh_baseline,persons_in_poverty_hoh_baseline,weighted_persons_hoh,persons_lifted_no_eitc_hoh,poverty_rate_no_eitc_hoh,persons_lifted_no_ctc_hoh,poverty_rate_no_ctc_hoh,persons_lifted_no_hi_eitc_hoh,poverty_rate_no_hi_eitc_hoh,persons_lifted_no_credits_hoh,poverty_rate_no_credits_hoh,persons_lifted_expanded_ctc_2021_hoh,poverty_rate_expanded_ctc_2021_hoh,persons_lifted_hi_eitc_100pct_hoh,poverty_rate_hi_eitc_100pct_hoh,persons_lifted_hi_ctc_650_hoh,poverty_rate_hi_ctc_650_hoh
1361463.0,549175.0,0.12681945818578985,172660.0,894052962.1553165,0.1356797797663249,12063.0,54764120.556218505,0.13328823478860607,8807.0,11585181.336771369,0.12940931923967086,3526.0,20623437.864888787,0.15117414134647802,33158.0,111048982.75481689,0.1024478814334286,33181.0,81838074.38304722,0.11431820034771419,17020.0,23332195.861406684,0.12329971508590391,4792.0,17268917.217064142,0.2403640929064658,11487.0,47790.0,808.0,0.25727139568947477,955.0,0.2603473530027202,0.0,0.2403640929064658,2559.0,0.29391086001255495,3677.0,0.1634233103159657,2647.0,0.18497593638836576,998.0,0.21948106298388784
